,date,home_team,away_team,away_pitcher,home_pitcher,away_line,home_line
19153,2015-09-25,BOS,BAL,W.Chen,R.Hill,100.0,-120.0
19154,2015-09-25,CHC,PIT,G.Cole,J.Lester,100.0,-120.0
19155,2015-09-25,CIN,NYM,N.Syndergaard,A.DeSclafani,-130.0,110.0
19156,2015-09-25,COL,LAD,M.Bolsinger,D.Hale,-135.0,115.0
19157,2015-09-25,DET,MIN,M.Pelfrey,M.Boyd,-115.0,-105.0
19158,2015-09-25,HOU,TEX,Y.Gallardo,S.Kazmir,110.0,-130.0
19159,2015-09-25,KC,CLE,C.Carrasco,E.Volquez,-110.0,-110.0
19160,2015-09-25,LAA,SEA,V.Nuno,G.Richards,132.0,-157.0
19161,2015-09-25,MIA,ATL,J.Weber,J.Fernandez,175.0,-205.0
19162,2015-09-25,NYY,CWS,C.Rodon,C.Sabathia,140.0,-165.0
19163,2015-09-25,OAK,SF,M.Leake,S.Gray,110.0,-130.0
19164,2015-09-25,SD,ARI,R.DeLaRosa,S.Kelley,-125.0,105.0
19165,2015-09-25,STL,MIL,A.Pena,C.Martinez,185.0,-220.0
19166,2015-09-25,TOR,TB,J.Odorizzi,R.Dickey,145.0,-170.0
19167,2015-09-25,WSH,PHI,J.Eickhoff,J.Zimmermann,200.0,-240.0
19168,2015-09-26,BOS,BAL,W.Chen,C.Breslow,-125.0,105.0
19169,2015-09-26,CHC,PIT,F.Liriano,J.Hammel,-110.0,-110.0
19170,2015-09-26,CIN,NYM,M.Harvey,J.Lamb,-167.0,142.0
19171,2015-09-26,COL,LAD,B.Anderson,K.Kendrick,-160.0,135.0
19172,2015-09-26,DET,MIN,T.Duffey,A.Simon,-125.0,105.0
19173,2015-09-26,HOU,TEX,D.Holland,C.McHugh,120.0,-140.0
19174,2015-09-26,KC,CLE,J.Tomlin,K.Medlen,124.0,-144.0
19175,2015-09-26,LAA,SEA,F.Hernandez,A.Heaney,-110.0,-110.0
19176,2015-09-26,MIA,ATL,J.Teheran,J.Nicolino,-110.0,-110.0
19177,2015-09-26,NYY,CWS,J.Danks,A.Warren,140.0,-165.0
19178,2015-09-26,OAK,SF,T.Hudson,B.Zito,-135.0,115.0
19179,2015-09-26,SD,ARI,J.Hellickson,R.Erlin,-105.0,-115.0
19180,2015-09-26,STL,MIL,T.Wagner,J.Garcia,215.0,-260.0
19181,2015-09-26,TOR,TB,C.Archer,D.Price,161.0,-190.0
19182,2015-09-26,WSH,PHI,A.Nola,S.Strasburg,225.0,-270.0
19183,2015-09-27,BOS,BAL,U.Jimenez,H.Owens,-116.0,-104.0
19184,2015-09-27,CHC,PIT,A.Burnett,J.Arrieta,176.0,-211.0
19185,2015-09-27,CIN,NYM,J.deGrom,K.Sampson,-121.0,101.0
19186,2015-09-27,COL,LAD,R.Wood,C.Rusin,-145.0,125.0
19187,2015-09-27,DET,MIN,E.Santana,R.Wolf,-126.0,106.0
19188,2015-09-27,HOU,TEX,M.Perez,D.Keuchel,201.0,-241.0
19189,2015-09-27,KC,CLE,D.Salazar,C.Young,-121.0,101.0
19190,2015-09-27,LAA,SEA,H.Iwakuma,J.Weaver,106.0,-126.0
19191,2015-09-27,MIA,ATL,S.Miller,T.Koehler,104.0,-124.0
19192,2015-09-27,NYY,CWS,E.Johnson,L.Severino,171.0,-201.0
19193,2015-09-27,OAK,SF,C.Heston,S.Nolin,-115.0,-105.0
19194,2015-09-27,SD,ARI,Z.Godley,J.Shields,119.0,-139.0
19195,2015-09-27,STL,MIL,T.Cravy,J.Lackey,201.0,-241.0
19196,2015-09-27,TOR,TB,M.Andriese,M.Buehrle,176.0,-211.0
19197,2015-09-27,WSH,PHI,A.Harang,G.Gonzalez,173.0,-203.0
19198,2015-09-28,BAL,TOR,M.Estrada,C.Tillman,-130.0,110.0
19199,2015-09-28,CHC,KC,Y.Ventura,K.Hendricks,100.0,-120.0
19200,2015-09-28,CLE,MIN,T.Milone,C.Kluber,140.0,-165.0
19201,2015-09-28,LAA,OAK,F.Doubront,H.Santiago,145.0,-170.0
19202,2015-09-28,NYY,BOS,E.Rodriguez,I.Nova,125.0,-145.0
19203,2015-09-28,PIT,STL,M.Lynn,J.Happ,110.0,-130.0
19204,2015-09-28,SEA,HOU,L.McCullers,R.Elias,-130.0,110.0
19205,2015-09-28,SF,LAD,D.Greinke,J.Peavy,-160.0,135.0
19206,2015-09-28,TEX,DET,J.Verlander,C.Lewis,110.0,-130.0
19207,2015-09-28,WSH,CIN,B.Finnegan,M.Scherzer,170.0,-200.0
19208,2015-09-29,ARI,COL,C.Bergman,R.Ray,140.0,-165.0
19209,2015-09-29,ATL,WSH,T.Roark,M.Wisler,-145.0,125.0
19210,2015-09-29,CIN,CHC,D.Haren,J.Smith,-130.0,110.0
19211,2015-09-29,CWS,KC,J.Cueto,J.Samardzija,-130.0,110.0
19212,2015-09-29,LAA,OAK,C.Bassitt,N.Tropeano,135.0,-160.0
19213,2015-09-29,NYY,BOS,F.Porcello,M.Pineda,145.0,-170.0
19214,2015-09-29,PHI,NYM,B.Colon,D.Buchanan,-185.0,160.0
19215,2015-09-29,SD,MIL,J.Lopez,T.Ross,140.0,-165.0
19216,2015-09-29,SEA,HOU,M.Fiers,V.Nuno,-145.0,125.0
19217,2015-09-29,SF,LAD,C.Kershaw,M.Bumgarner,-140.0,120.0
19218,2015-09-29,TB,MIA,A.Conley,M.Moore,120.0,-140.0
19219,2015-09-29,TEX,DET,D.Norris,C.Hamels,170.0,-200.0
19220,2015-09-30,ARI,COL,C.Bettis,R.Anderson,130.0,-150.0
19221,2015-09-30,ATL,WSH,J.Zimmermann,W.Perez,-160.0,135.0
19222,2015-09-30,BAL,TOR,M.Stroman,M.Gonzalez,-160.0,135.0
19223,2015-09-30,BAL,TOR,R.Dickey,K.Gausman,-130.0,110.0
19224,2015-09-30,CIN,CHC,J.Lester,A.DeSclafani,-160.0,135.0
19225,2015-09-30,CLE,MIN,K.Gibson,C.Carrasco,155.0,-180.0
19226,2015-09-30,CLE,MIN,M.Pelfrey,C.Anderson,105.0,-125.0
19227,2015-09-30,CWS,KC,E.Volquez,J.Quintana,-115.0,-105.0
19228,2015-09-30,LAA,OAK,B.Zito,G.Richards,200.0,-240.0
19229,2015-09-30,NYY,BOS,W.Miley,M.Tanaka,160.0,-185.0
19230,2015-09-30,PHI,NYM,S.Verrett,A.Asher,-190.0,161.0
19231,2015-09-30,PIT,STL,M.Wacha,G.Cole,120.0,-140.0
19232,2015-09-30,PIT,STL,T.Lyons,C.Morton,130.0,-150.0
19233,2015-09-30,SD,MIL,Z.Davies,A.Cashner,130.0,-150.0
19234,2015-09-30,SEA,HOU,S.Kazmir,A.Zych,-164.0,149.0
19235,2015-09-30,SF,LAD,M.Bolsinger,M.Leake,-110.0,-110.0
19236,2015-09-30,TB,MIA,J.Cosart,T.Smyly,130.0,-150.0
19237,2015-09-30,TEX,DET,M.Boyd,Y.Gallardo,161.0,-190.0
19238,2015-10-01,ARI,COL,D.Hale,P.Corbin,161.0,-190.0
19239,2015-10-01,ATL,WSH,S.Strasburg,J.Weber,-190.0,161.0
19240,2015-10-01,BAL,TOR,A.Hutchison,P.Wilson,-115.0,105.0
19241,2015-10-01,CIN,CHC,J.Hammel,J.Lamb,-140.0,120.0
19242,2015-10-01,CLE,MIN,T.Duffey,T.Bauer,121.0,-131.0
19243,2015-10-01,CWS,KC,K.Medlen,J.Danks,-135.0,115.0
19244,2015-10-01,NYY,BOS,R.Hill,C.Sabathia,130.0,-145.0
19245,2015-10-01,PHI,NYM,S.Gilmartin,J.Eickhoff,-165.0,140.0
19246,2015-10-01,SD,MIL,T.Jungmann,I.Kennedy,120.0,-140.0
19247,2015-10-01,SF,LAD,B.Anderson,T.Hudson,-115.0,-105.0
19248,2015-10-01,TB,MIA,J.Fernandez,J.Odorizzi,-125.0,105.0
19249,2015-10-01,TEX,LAA,A.Heaney,D.Holland,110.0,-130.0
19250,2015-10-02,ATL,STL,J.Garcia,J.Teheran,-150.0,130.0
19251,2015-10-02,CLE,BOS,H.Owens,J.Tomlin,113.0,-133.0
19252,2015-10-02,CWS,DET,A.Simon,C.Sale,180.0,-210.0
19253,2015-10-02,LAD,SD,C.Kelly,R.Wood,170.0,-200.0
19254,2015-10-02,MIL,CHC,J.Arrieta,A.Pena,-200.0,170.0
19255,2015-10-02,MIN,KC,C.Young,E.Santana,105.0,-125.0
19256,2015-10-02,PIT,CIN,K.Sampson,F.Liriano,210.0,-250.0
19257,2015-10-02,SEA,OAK,A.Brooks,H.Iwakuma,160.0,-185.0
19258,2015-10-02,SF,COL,K.Kendrick,C.Heston,140.0,-165.0
19259,2015-10-02,TB,TOR,M.Buehrle,E.Ramirez,-125.0,105.0
19260,2015-10-02,TEX,LAA,J.Weaver,M.Perez,110.0,-130.0
19261,2015-10-03,ARI,HOU,C.McHugh,J.Hellickson,-150.0,130.0
19262,2015-10-03,BAL,NYY,I.Nova,W.Chen,110.0,-130.0
19263,2015-10-03,BAL,NYY,L.Severino,U.Jimenez,-111.0,-108.0
19264,2015-10-03,CLE,BOS,C.Breslow,C.Kluber,159.0,-179.0
19265,2015-10-03,CWS,DET,J.Verlander,E.Johnson,-122.0,102.0
19266,2015-10-03,LAD,SD,R.Erlin,D.Greinke,215.0,-260.0
19267,2015-10-03,MIL,CHC,K.Hendricks,T.Wagner,-164.0,149.0
19268,2015-10-03,MIN,KC,Y.Ventura,T.Milone,-120.0,100.0
19269,2015-10-03,NYM,WSH,G.Gonzalez,N.Syndergaard,120.0,-140.0
19270,2015-10-03,NYM,WSH,M.Scherzer,M.Harvey,110.0,-130.0
19271,2015-10-03,PHI,MIA,J.Nicolino,A.Asher,-135.0,115.0
19272,2015-10-03,PHI,MIA,T.Koehler,A.Harang,-130.0,110.0
19273,2015-10-03,PIT,CIN,B.Finnegan,A.Burnett,170.0,-200.0
19274,2015-10-03,SEA,OAK,S.Nolin,R.Elias,135.0,-160.0
19275,2015-10-03,SF,COL,C.Rusin,J.Peavy,150.0,-175.0
19276,2015-10-03,TB,TOR,M.Estrada,C.Archer,-105.0,-115.0
19277,2015-10-03,TEX,LAA,H.Santiago,C.Lewis,124.0,-134.0
19278,2015-10-04,ARI,HOU,L.McCullers,R.Ray,-145.0,130.0
19279,2015-10-04,BAL,NYY,M.Pineda,C.Tillman,-110.0,-110.0
19280,2015-10-04,CLE,BOS,F.Porcello,D.Salazar,135.0,-160.0
19281,2015-10-04,CWS,DET,D.Norris,F.Montas,100.0,-120.0
19282,2015-10-04,LAD,SD,F.Garces,C.Kershaw,305.0,-370.0
19283,2015-10-04,MIL,CHC,D.Haren,J.Lopez,-150.0,130.0
19284,2015-10-04,MIN,KC,J.Cueto,C.Nolasco,-140.0,125.0
19285,2015-10-04,NYM,WSH,T.Roark,J.deGrom,135.0,-160.0
19286,2015-10-04,PHI,MIA,A.Conley,D.Buchanan,-130.0,110.0
19287,2015-10-04,PIT,CIN,J.Smith,J.Happ,195.0,-230.0
19288,2015-10-04,SEA,OAK,C.Bassitt,V.Nuno,120.0,-130.0
19289,2015-10-04,SF,COL,C.Bergman,M.Cain,110.0,-130.0
19290,2015-10-04,TB,TOR,M.Buehrle,M.Moore,-119.0,109.0
19291,2015-10-04,TEX,LAA,G.Richards,C.Hamels,110.0,-130.0
19292,2016-04-03,KC,NYM,M.Harvey,E.Volquez,-118.0,108.0
19293,2016-04-03,PIT,STL,A.Wainwright,F.Liriano,-110.0,100.0
19294,2016-04-03,TB,TOR,M.Stroman,C.Archer,-114.0,104.0
19295,2016-04-04,ARI,COL,J.DeLaRosa,D.Greinke,200.0,-230.0
19296,2016-04-04,ATL,WSH,M.Scherzer,J.Teheran,-200.0,175.0
19297,2016-04-04,BAL,MIN,E.Santana,C.Tillman,109.0,-119.0
19298,2016-04-04,CIN,PHI,J.Hellickson,R.Iglesias,125.0,-140.0
19299,2016-04-04,LAA,CHC,J.Arrieta,G.Richards,-145.0,130.0
19300,2016-04-04,MIL,SF,M.Bumgarner,W.Peralta,-185.0,160.0
19301,2016-04-04,OAK,CWS,C.Sale,R.Hill,115.0,-125.0
19302,2016-04-04,SD,LAD,C.Kershaw,T.Ross,-175.0,155.0
19303,2016-04-04,TB,TOR,R.Dickey,T.Smyly,107.0,-117.0
19304,2016-04-04,TEX,SEA,F.Hernandez,C.Hamels,114.0,-124.0
19305,2016-04-05,ARI,COL,C.Bettis,S.Miller,140.0,-165.0
19306,2016-04-05,CLE,BOS,D.Price,C.Kluber,-115.0,-105.0
19307,2016-04-05,KC,NYM,N.Syndergaard,C.Young,-125.0,105.0
19308,2016-04-05,LAA,CHC,J.Lester,A.Heaney,-130.0,110.0
19309,2016-04-05,MIA,DET,J.Verlander,W.Chen,-115.0,-105.0
19310,2016-04-05,MIL,SF,J.Cueto,J.Nelson,-140.0,120.0
19311,2016-04-05,NYY,HOU,D.Keuchel,M.Tanaka,-125.0,115.0
19312,2016-04-05,OAK,CWS,J.Quintana,C.Bassitt,-115.0,-105.0
19313,2016-04-05,PIT,STL,M.Wacha,J.Niese,-115.0,-105.0
19314,2016-04-05,SD,LAD,S.Kazmir,J.Shields,-140.0,120.0
19315,2016-04-05,TB,TOR,A.Sanchez,J.Odorizzi,105.0,-125.0
19316,2016-04-05,TEX,SEA,H.Iwakuma,M.Perez,100.0,-120.0
19317,2016-04-06,ARI,COL,T.Chatwood,P.Corbin,157.0,-182.0
19318,2016-04-06,ATL,WSH,S.Strasburg,D.Norris,-191.0,162.0
19319,2016-04-06,BAL,MIN,K.Gibson,Y.Gallardo,105.0,-125.0
19320,2016-04-06,CIN,PHI,A.Nola,B.Finnegan,110.0,-130.0
19321,2016-04-06,CLE,BOS,C.Buchholz,C.Carrasco,102.0,-122.0
19322,2016-04-06,MIA,DET,A.Sanchez,J.Fernandez,130.0,-150.0
19323,2016-04-06,MIL,SF,J.Samardzija,T.Jungmann,-132.0,112.0
19324,2016-04-06,NYY,HOU,C.McHugh,M.Pineda,-105.0,-115.0
19325,2016-04-06,OAK,CWS,C.Rodon,S.Gray,123.0,-143.0
19326,2016-04-06,PIT,STL,M.Leake,J.Nicasio,-110.0,-110.0
19327,2016-04-06,SD,LAD,K.Maeda,A.Cashner,-125.0,105.0
19328,2016-04-06,TB,TOR,J.Happ,M.Moore,-105.0,-115.0
19329,2016-04-06,TEX,SEA,W.Miley,C.Lewis,105.0,-125.0
19330,2016-04-07,ARI,CHC,J.Lackey,R.DeLaRosa,-150.0,130.0
19331,2016-04-07,BAL,MIN,P.Hughes,U.Jimenez,120.0,-140.0
19332,2016-04-07,CIN,PHI,C.Morton,R.Stephenson,120.0,-140.0
19333,2016-04-07,LAA,TEX,D.Holland,H.Santiago,-110.0,-110.0
19334,2016-04-07,NYY,HOU,M.Fiers,N.Eovaldi,110.0,-130.0
19335,2016-04-07,OAK,CWS,M.Latos,K.Graveman,-105.0,-115.0
19336,2016-04-07,SF,LAD,R.Wood,J.Peavy,-105.0,-115.0
19337,2016-04-07,WSH,MIA,A.Conley,T.Roark,130.0,-150.0
19338,2016-04-08,ARI,CHC,J.Hammel,R.Ray,-135.0,115.0
19339,2016-04-08,ATL,STL,J.Garcia,M.Wisler,-160.0,135.0
19340,2016-04-08,BAL,TB,C.Archer,C.Tillman,-130.0,110.0
19341,2016-04-08,CIN,PIT,F.Liriano,A.Simon,-150.0,130.0
19342,2016-04-08,COL,SD,C.Rea,J.Lyles,130.0,-150.0
19343,2016-04-08,CWS,CLE,D.Salazar,J.Danks,-115.0,-105.0
19344,2016-04-08,DET,NYY,L.Severino,J.Zimmermann,105.0,-125.0
19345,2016-04-08,KC,MIN,E.Santana,Y.Ventura,130.0,-150.0
19346,2016-04-08,LAA,TEX,A.Griffin,M.Shoemaker,107.0,-127.0
19347,2016-04-08,MIL,HOU,S.Feldman,R.Anderson,-135.0,115.0
19348,2016-04-08,NYM,PHI,J.Eickhoff,J.deGrom,195.0,-230.0
19349,2016-04-08,SEA,OAK,E.Surkamp,T.Walker,155.0,-180.0
19350,2016-04-08,SF,LAD,T.Stripling,M.Cain,100.0,-120.0
19351,2016-04-08,TOR,BOS,J.Kelly,M.Stroman,145.0,-170.0
19352,2016-04-09,ARI,CHC,K.Hendricks,D.Greinke,110.0,-130.0
19353,2016-04-09,ATL,STL,C.Martinez,J.Teheran,-145.0,125.0
19354,2016-04-09,CIN,PIT,G.Cole,R.Iglesias,-140.0,120.0
19355,2016-04-09,COL,SD,T.Pomeranz,J.DeLaRosa,135.0,-160.0
19356,2016-04-09,CWS,CLE,C.Anderson,C.Sale,149.0,-174.0
19357,2016-04-09,DET,NYY,C.Sabathia,M.Pelfrey,-110.0,-110.0
19358,2016-04-09,KC,MIN,T.Milone,I.Kennedy,124.0,-144.0
19359,2016-04-09,LAA,TEX,C.Hamels,G.Richards,-101.0,-119.0
19360,2016-04-09,MIL,HOU,D.Fister,W.Peralta,-124.0,104.0
19361,2016-04-09,NYM,PHI,V.Velasquez,B.Colon,160.0,-185.0
19362,2016-04-09,SEA,OAK,R.Hill,N.Karns,124.0,-144.0
19363,2016-04-09,SF,LAD,C.Kershaw,M.Bumgarner,-135.0,115.0
19364,2016-04-09,TOR,BOS,F.Porcello,R.Dickey,110.0,-130.0
19365,2016-04-10,ARI,CHC,J.Arrieta,S.Miller,-175.0,150.0
19366,2016-04-10,ATL,STL,A.Wainwright,W.Perez,-180.0,155.0
19367,2016-04-10,BAL,TB,J.Odorizzi,V.Worley,-110.0,-110.0
19368,2016-04-10,CIN,PIT,J.Locke,D.Straily,-130.0,110.0
19369,2016-04-10,COL,SD,J.Shields,C.Bettis,-105.0,-115.0
19370,2016-04-10,KC,MIN,C.Nolasco,E.Volquez,135.0,-160.0
19371,2016-04-10,LAA,TEX,M.Perez,J.Weaver,110.0,-130.0
19372,2016-04-10,MIL,HOU,D.Keuchel,J.Nelson,-160.0,135.0
19373,2016-04-10,NYM,PHI,J.Hellickson,M.Harvey,215.0,-260.0
19374,2016-04-10,SEA,OAK,C.Bassitt,F.Hernandez,170.0,-200.0
19375,2016-04-10,SF,LAD,S.Kazmir,J.Cueto,115.0,-135.0
19376,2016-04-10,TOR,BOS,S.Wright,M.Estrada,110.0,-130.0
19377,2016-04-10,WSH,MIA,T.Koehler,J.Ross,130.0,-150.0
19378,2016-04-11,BOS,BAL,Y.Gallardo,D.Price,160.0,-189.0
19379,2016-04-11,CHC,CIN,B.Finnegan,J.Lester,194.0,-234.0
19380,2016-04-11,DET,PIT,J.Niese,J.Verlander,-109.0,-111.0
19381,2016-04-11,HOU,KC,C.Young,C.McHugh,114.0,-134.0
19382,2016-04-11,MIN,CWS,J.Quintana,K.Gibson,-106.0,-114.0
19383,2016-04-11,NYM,MIA,J.Cosart,S.Matz,134.0,-159.0
19384,2016-04-11,OAK,LAA,N.Tropeano,S.Gray,154.0,-179.0
19385,2016-04-11,PHI,SD,A.Cashner,A.Nola,100.0,-120.0
19386,2016-04-11,SEA,TEX,C.Lewis,H.Iwakuma,134.0,-159.0
19387,2016-04-11,STL,MIL,T.Jungmann,M.Wacha,150.0,-175.0
19388,2016-04-11,WSH,ATL,D.Norris,M.Scherzer,239.0,-289.0
19389,2016-04-12,BOS,BAL,D.Wright,C.Buchholz,145.0,-170.0
19390,2016-04-12,COL,SF,J.Samardzija,T.Chatwood,-125.0,105.0
19391,2016-04-12,DET,PIT,J.Nicasio,A.Sanchez,115.0,-135.0
19392,2016-04-12,HOU,KC,K.Medlen,M.Fiers,125.0,-145.0
19393,2016-04-12,LAD,ARI,P.Corbin,K.Maeda,140.0,-165.0
19394,2016-04-12,NYM,MIA,J.Fernandez,N.Syndergaard,115.0,-135.0
19395,2016-04-12,OAK,LAA,H.Santiago,K.Graveman,-105.0,-115.0
19396,2016-04-12,PHI,SD,R.Erlin,C.Morton,-115.0,-105.0
19397,2016-04-12,SEA,TEX,D.Holland,W.Miley,110.0,-130.0
19398,2016-04-12,TB,CLE,C.Kluber,M.Moore,-135.0,115.0
19399,2016-04-12,TOR,NYY,M.Tanaka,A.Sanchez,-110.0,-110.0
19400,2016-04-12,WSH,ATL,J.Chacin,G.Gonzalez,180.0,-210.0
19401,2016-04-13,BOS,BAL,U.Jimenez,J.Kelly,121.0,-141.0
19402,2016-04-13,CHC,CIN,A.Simon,J.Lackey,180.0,-215.0
19403,2016-04-13,COL,SF,J.Peavy,J.Lyles,-125.0,105.0
19404,2016-04-13,HOU,KC,Y.Ventura,S.Feldman,-109.0,-111.0
19405,2016-04-13,LAD,ARI,R.DeLaRosa,R.Wood,130.0,-150.0
19406,2016-04-13,MIN,CWS,C.Rodon,P.Hughes,-109.0,-111.0
19407,2016-04-13,NYM,MIA,A.Conley,S.Verrett,110.0,-130.0
19408,2016-04-13,OAK,LAA,M.Shoemaker,E.Surkamp,-109.0,-111.0
19409,2016-04-13,PHI,SD,C.Rea,J.Eickhoff,100.0,-120.0
19410,2016-04-13,PIT,DET,S.Greene,R.Vogelsong,110.0,-130.0
19411,2016-04-13,SEA,TEX,A.Griffin,T.Walker,121.0,-141.0
19412,2016-04-13,STL,MIL,R.Anderson,M.Leake,145.0,-170.0
19413,2016-04-13,TB,CLE,C.Carrasco,T.Smyly,-104.0,-116.0
19414,2016-04-13,TOR,NYY,M.Pineda,J.Happ,101.0,-121.0
19415,2016-04-13,WSH,ATL,M.Wisler,T.Roark,200.0,-240.0
19416,2016-04-14,CHC,CIN,R.Iglesias,J.Hammel,145.0,-170.0
19417,2016-04-14,COL,SF,M.Cain,J.DeLaRosa,-130.0,110.0
19418,2016-04-14,HOU,KC,I.Kennedy,D.Fister,-101.0,-119.0
19419,2016-04-14,LAD,ARI,R.Ray,T.Stripling,140.0,-165.0
19420,2016-04-14,MIN,CWS,M.Latos,E.Santana,-105.0,-115.0
19421,2016-04-14,PHI,SD,T.Pomeranz,V.Velasquez,115.0,-135.0
19422,2016-04-14,PIT,DET,J.Zimmermann,G.Cole,125.0,-145.0
19423,2016-04-14,STL,MIL,W.Peralta,J.Garcia,170.0,-200.0
19424,2016-04-14,TB,CLE,D.Salazar,C.Archer,115.0,-135.0
19425,2016-04-14,TEX,BAL,C.Tillman,C.Hamels,115.0,-135.0
19426,2016-04-14,TOR,NYY,N.Eovaldi,M.Stroman,135.0,-155.0
19427,2016-04-14,WSH,ATL,J.Teheran,S.Strasburg,180.0,-215.0
19428,2016-04-15,BOS,TOR,R.Dickey,F.Porcello,105.0,-125.0
19429,2016-04-15,CHC,COL,C.Bettis,K.Hendricks,170.0,-200.0
19430,2016-04-15,CLE,NYM,B.Colon,C.Anderson,105.0,-125.0
19431,2016-04-15,HOU,DET,M.Pelfrey,D.Keuchel,150.0,-175.0
19432,2016-04-15,LAD,SF,M.Bumgarner,C.Kershaw,145.0,-170.0
19433,2016-04-15,MIA,ATL,W.Perez,W.Chen,160.0,-185.0
19434,2016-04-15,MIN,LAA,G.Richards,T.Milone,-125.0,105.0
19435,2016-04-15,NYY,SEA,N.Karns,L.Severino,130.0,-150.0
19436,2016-04-15,OAK,KC,E.Volquez,R.Hill,-115.0,-105.0
19437,2016-04-15,PHI,WSH,J.Ross,J.Hellickson,-143.0,123.0
19438,2016-04-15,PIT,MIL,J.Nelson,J.Locke,125.0,-145.0
19439,2016-04-15,SD,ARI,D.Greinke,J.Shields,-120.0,100.0
19440,2016-04-15,STL,CIN,T.Melville,C.Martinez,160.0,-185.0
19441,2016-04-15,TB,CWS,C.Sale,J.Odorizzi,-120.0,100.0
19442,2016-04-15,TEX,BAL,V.Worley,M.Perez,-110.0,-110.0
19443,2016-04-16,BOS,TOR,M.Estrada,D.Price,130.0,-150.0
19444,2016-04-16,CHC,COL,C.Bergman,J.Arrieta,265.0,-320.0
19445,2016-04-16,CLE,NYM,M.Harvey,J.Tomlin,-120.0,100.0
19446,2016-04-16,HOU,DET,J.Verlander,C.McHugh,105.0,-125.0
19447,2016-04-16,LAD,SF,J.Cueto,S.Kazmir,100.0,-120.0
19448,2016-04-16,MIA,ATL,D.Norris,T.Koehler,155.0,-180.0
19449,2016-04-16,MIN,LAA,J.Weaver,C.Nolasco,-120.0,100.0
19450,2016-04-16,NYY,SEA,F.Hernandez,C.Sabathia,-135.0,115.0
19451,2016-04-16,OAK,KC,C.Young,S.Gray,-110.0,-110.0
19452,2016-04-16,PHI,WSH,M.Scherzer,A.Nola,-185.0,160.0
19453,2016-04-16,PIT,MIL,T.Jungmann,J.Niese,130.0,-150.0
19454,2016-04-16,SD,ARI,S.Miller,A.Cashner,100.0,-120.0
19455,2016-04-16,STL,CIN,B.Finnegan,A.Wainwright,150.0,-175.0
19456,2016-04-16,TB,CWS,J.Danks,E.Ramirez,120.0,-140.0
19457,2016-04-16,TEX,BAL,Y.Gallardo,C.Lewis,-120.0,100.0
19458,2016-04-17,BOS,TOR,A.Sanchez,S.Wright,-110.0,-110.0
19459,2016-04-17,CHC,COL,T.Chatwood,J.Lester,200.0,-240.0
19460,2016-04-17,CLE,NYM,S.Matz,C.Kluber,135.0,-160.0
19461,2016-04-17,HOU,DET,A.Sanchez,M.Fiers,110.0,-130.0
19462,2016-04-17,LAD,SF,J.Samardzija,K.Maeda,110.0,-130.0
19463,2016-04-17,MIA,ATL,J.Chacin,J.Cosart,125.0,-145.0
19464,2016-04-17,MIN,LAA,N.Tropeano,K.Gibson,-115.0,-105.0
19465,2016-04-17,NYY,SEA,H.Iwakuma,M.Tanaka,135.0,-160.0
19466,2016-04-17,OAK,KC,K.Medlen,C.Bassitt,-125.0,105.0
19467,2016-04-17,PHI,WSH,G.Gonzalez,C.Morton,-160.0,135.0
19468,2016-04-17,PIT,MIL,Z.Davies,J.Nicasio,135.0,-160.0
19469,2016-04-17,SD,ARI,P.Corbin,R.Erlin,-135.0,115.0
19470,2016-04-17,STL,CIN,J.Moscot,M.Wacha,160.0,-185.0
19471,2016-04-17,TB,CWS,J.Quintana,M.Moore,100.0,-120.0
19472,2016-04-18,BOS,TOR,J.Happ,C.Buchholz,-105.0,-115.0
19473,2016-04-18,CIN,COL,J.Lyles,D.Straily,105.0,-125.0
19474,2016-04-18,CWS,LAA,H.Santiago,C.Rodon,100.0,-120.0
19475,2016-04-18,MIA,WSH,T.Roark,J.Fernandez,135.0,-160.0
19476,2016-04-18,MIN,MIL,R.Anderson,P.Hughes,110.0,-130.0
19477,2016-04-18,PHI,NYM,N.Syndergaard,J.Eickhoff,-180.0,155.0
19478,2016-04-18,SF,ARI,A.Bradley,J.Peavy,127.0,-147.0
19479,2016-04-18,STL,CHC,J.Lackey,M.Leake,-120.0,100.0
19480,2016-04-19,ATL,LAD,R.Wood,W.Perez,-136.0,116.0
19481,2016-04-19,BAL,TOR,M.Stroman,D.Wright,-136.0,116.0
19482,2016-04-19,BOS,TB,T.Smyly,J.Kelly,111.0,-131.0
19483,2016-04-19,CIN,COL,J.DeLaRosa,R.Stephenson,-109.0,-111.0
19484,2016-04-19,CLE,SEA,W.Miley,C.Carrasco,136.0,-161.0
19485,2016-04-19,CWS,LAA,M.Shoemaker,M.Latos,110.0,-130.0
19486,2016-04-19,KC,DET,S.Greene,Y.Ventura,136.0,-161.0
19487,2016-04-19,MIA,WSH,S.Strasburg,A.Conley,-146.0,126.0
19488,2016-04-19,MIN,MIL,W.Peralta,E.Santana,125.0,-145.0
19489,2016-04-19,NYY,OAK,E.Surkamp,M.Pineda,146.0,-171.0
19490,2016-04-19,PHI,NYM,S.Verrett,V.Velasquez,-115.0,-105.0
19491,2016-04-19,SD,PIT,F.Liriano,C.Rea,-141.0,121.0
19492,2016-04-19,SF,ARI,R.Ray,M.Cain,116.0,-136.0
19493,2016-04-19,STL,CHC,J.Hammel,J.Garcia,106.0,-126.0
19494,2016-04-19,TEX,HOU,S.Feldman,D.Holland,107.0,-127.0
